voice title,voice description,reference_audio,,SVDQ-Images,mgm_preview_audio,tts_preview_audio,Tags,MGM WER,TTS WER
Science Narrator (Middle-aged Female),"Pristine studio-quality audio. A mature middle-aged female science narrator in her 40s or 50s, whose voice is clear, precise, and inspiring, conveying wonder and authority. Her tone is calm and articulate, speaking at a measured, deliberate pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/07_science-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_2ec869ce69b241b1bcb5b13d51f9cb4a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e216a5341fb7448c91e9cfe33d67659a.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_07_science-narrator_1.mp3,"Middle-aged, Female",,
Nature Narrator (Senior Male),"Sublime studio-quality audio. An older male nature narrator, perhaps in his 60s, with a rich, soothing, and reverent voice. His tone is calm and reflective, drawing listeners into the natural world with a deliberate, gentle pacing and a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/08_nature-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_39b961e621ee4c02bae1acfeb7c12a52.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3b38408e1a9e4a56ac431796dd3d1089.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_08_nature-narrator_1.mp3,"Senior, Male",,
True-Crime Narrator (Middle-aged Female),"Clean studio-quality audio. A mature middle-aged female true-crime narrator in her 40s, with a serious, calm, and somber voice. Her tone is empathetic yet chilling, delivering narratives at a deliberate, suspenseful pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/09_true-crime-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d8a597c8e6524888a141d5c1753fcb96.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_038e622567ec45f7ae5370876d6644dd.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_09_true-crime-narrator_1.mp3,"Middle-aged, Female",,
Podcast Host (Middle-aged Male),"Excellent home-studio quality audio. A middle-aged male  podcast host, with a friendly, conversational, and engaging voice. His tone is warm and approachable, speaking at a natural, varied pace, sometimes quick with excitement, often with a casual American accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/10_podcast-host.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_93394c74cb17485485221b0c23678885.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fa5bb9d89d20472c8f3b1b9e5d259f28.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_10_podcast-host_1.mp3,"Middle-aged, Male",,
Motivational Keynote Speaker (Middle-aged Female),"Premium live-mic quality audio. A middle-aged female motivational keynote speaker, with a powerful, enthusiastic, and inspiring voice. Her tone is confident and uplifting, delivering a dynamic message at a varied, impactful pace, with a clear, neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/11_motivational-keynote-speaker.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_09f40d1bb13c433c88e6b25acd0cfea0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0f0a5f7857ba45ac83be06ae37f53ede.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_11_motivational-keynote-speaker_1.mp3,"Middle-aged, Female",,
Corporate Training Narrator (Middle-aged Male),"Professional studio-quality audio. A middle-aged male corporate training narrator, with a clear, articulate, and authoritative voice. His tone is professional and instructive, guiding learners at a calm, moderate, and consistent pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/12_corporate-training-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_156f32397faf43a79da13dacc9f6b006.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_513af5de86dd4b47a738293f10f83274.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_12_corporate-training-narrator_1.mp3,"Middle-aged, Male",,
E-Learning Instructor (Middle-aged Female),"Clear and engaging digital audio quality. A friendly middle-aged female e-learning instructor, with a bright, encouraging, and articulate voice. Her tone is patient and enthusiastic, explaining concepts at a moderate, consistent pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/13_e-learning-instructor.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d244b5cf051b4151927ab85646c4be2d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_680220abebe246579daa33a493c62140.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_13_e-learning-instructor_1.mp3,"Middle-aged, Female",,
Healthcare Explainer (Middle-aged Female),"Spotless studio-quality audio. A middle-aged female healthcare explainer, with a calm, clear, and empathetic voice. Her tone is trustworthy and reassuring, delivering sensitive information at a moderate, measured pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/14_healthcare-explainer.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_a24b2f029b9b41669f98d7fd2a84109d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4caa086e0826467490d3d044ef0c0d0d.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_14_healthcare-explainer_1.mp3,"Middle-aged, Female",,
Travel Narrator (Middle-aged Male),"Crisp and immersive field-recorded audio. A middle-aged  male travel narrator, with an enthusiastic, warm, and adventurous voice. His tone is engaging and curious, describing locations at a natural, varied pace, sometimes quick with excitement, often with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/15_travel-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_4ecf45b58f754773a3ef2d3b80933bde.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_072e05b50a1c4648bc173ca53d566095.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_15_travel-narrator_1.mp3,"Middle-aged, Male",,
Historical Narrator (Middle-aged  Male),"Rich and clear studio-quality audio. A mature middle-aged male historical narrator in his 50s, with a deep, authoritative, and thoughtful voice. His tone is reflective and commanding, guiding listeners through past events at a deliberate, measured pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_historical-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_3589f19b1a06424a947d4c4ec1b188c9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_238fbfe4bf4e48d4a371ca12bc76995c.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_16_historical-narrator_1.mp3,"Middle-aged, Male",,
Investigative Field Reporter (Middle-aged Female),"Clear and urgent field-recorded audio. A middle-aged  female investigative field reporter, with a direct, serious, and urgent voice. Her tone is determined and sharp, delivering live reports at a moderate to quick pace, often with an underlying tension and a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_investigative-field-reporter.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_3610f875bcf6499e8b8abb34327c5482.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4e3bbd84d18d4fb5bf1bbf443310ac7c.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_17_investigative-field-reporter_1.mp3,"Middle-aged, Female",,
Weather Forecaster (Middle-aged Female),"Professional broadcast-quality audio. A friendly and clear middle-aged female weather forecaster in her 30s, with an engaging and authoritative voice. Her tone is informative and personable, delivering forecasts at a moderate, even pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/18_weather-forecaster.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_0b903405c8604c4f9b11b3d49607ffcb.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1abc1fc6b9eb4a62bcf08ddd3ceaf2a6.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_18_weather-forecaster_1.mp3,"Middle-aged, Female",,
Radio Show Presenter (Middle-aged Male),"Energetic and charismatic broadcast-quality audio. A middle-aged male radio show presenter, with a vibrant, friendly, and engaging voice. His tone is lively and expressive, driving the show at a fast, varied, and often spontaneous pace, typically with a modern, neutral American accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/19_radio-show-presenter.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_2142c33962054aa4843556a087bcab33.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0a67082209c041a4ac7aedf3cfa24856.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_19_radio-show-presenter_1.mp3,"Middle-aged, Male",,
Audiobook General Narrator (Middle-aged Female),"Pristine studio-quality audio. A versatile middle-aged female general audiobook narrator, with a warm, clear, and engaging voice. Her tone is adaptable and expressive, shifting with characters and mood, narrating at a natural, varied pace, consistently with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/20_audiobook-general-narrator.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_eff56bb7d8294b53bf19a37b86a053dc.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f878fd965e2c4eadabd98ee36482f672.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_20_audiobook-general-narrator_1.mp3,"Middle-aged, Female",,
Silly Clown,"High-energy, bouncy voice with playful giggles and exaggerated phrasing. Bright, cheerful tone with quick, comedic pacing and big, animated emphasis.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_silly-clown.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_fcf2103ab2b642b8887069b86e78acdc.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d78e4b3c698e491494a80895b8d68b24.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_01_silly-clown_1.mp3,neutral,,
Kindergarten Teacher (Middle-aged Female),"Warm, patient, and encouraging middle-aged female voice with clear articulation. Gentle, nurturing tone at a steady, reassuring pace ideal for young listeners.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_kindergarten-teacher.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d749584f403b4bbe9c8ca973e48b431a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5441be5878784ac5abe8e650e6d2881b.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_02_kindergarten-teacher_1.mp3,"Middle-aged, Female",,
Curious Monkey,"Excited, chittering delivery with quick, inquisitive bursts. Mischievous and playful tone; lively tempo with delighted squeaks and gasps.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_curious-monkey.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_b1245dcaf0d3488b9171864f5c2386b1.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_699c6a253c9c48b4a8be9b5732cf39a7.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_03_curious-monkey_1.mp3,neutral,,
Cartoon Superhero,"Bold, heroic delivery with confident projection. Upbeat, can-do tone; crisp diction; energetic pace that builds to inspiring punch lines.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_cartoon-superhero.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_5f37157dbc964b6eb5b8261dfcfb9398.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3aa38e18b87f4c5591c57daa21946164.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_04_cartoon-superhero_1.mp3,neutral,,
Sleepy Turtle,"Soft, slow, and cozy voice with long, dreamy pauses. Calm, soothing tone with gentle rises and falls, ideal for bedtime stories.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_sleepy-turtle.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_0ccf8fdb059041eca604047cc5491781.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_c56cdefcc4a94214af229d99cf63b29e.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_05_sleepy-turtle_1.mp3,neutral,,
Energetic Puppy,"Bouncy, wagging excitement in every word. Quick, panting rhythm with happy yips in the tone; eager, friendly, and lovable.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_energetic-puppy.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_17d54102e62a40b8a1ad1c59f4a81e05.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b89f73c43f244bd7a48c13f395c23381.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_06_energetic-puppy_1.mp3,neutral,,
