voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
Historical Narrator (Middle-aged  Male),"Rich and clear studio-quality audio. A mature middle-aged male historical narrator in his 50s, with a deep, authoritative, and thoughtful voice. His tone is reflective and commanding, guiding listeners through past events at a deliberate, measured pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_historical-narrator.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0c0db5b01c024c4b9305a697fb31ad70.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_238fbfe4bf4e48d4a371ca12bc76995c.mp3,"Middle-aged, Male",
Investigative Field Reporter (Middle-aged Female),"Clear and urgent field-recorded audio. A middle-aged  female investigative field reporter, with a direct, serious, and urgent voice. Her tone is determined and sharp, delivering live reports at a moderate to quick pace, often with an underlying tension and a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_investigative-field-reporter.mp3,https://s3.renderplatform.com/user-assets/preview/gr_106dad5e873a4a099e20a20b0a5b01ba.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4e3bbd84d18d4fb5bf1bbf443310ac7c.mp3,"Middle-aged, Female",
Weather Forecaster (Middle-aged Female),"Professional broadcast-quality audio. A friendly and clear middle-aged female weather forecaster in her 30s, with an engaging and authoritative voice. Her tone is informative and personable, delivering forecasts at a moderate, even pace with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/18_weather-forecaster.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1cb1c176d493436d8c91f830d4d03392.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1abc1fc6b9eb4a62bcf08ddd3ceaf2a6.mp3,"Middle-aged, Female",
Radio Show Presenter (Middle-aged Male),"Energetic and charismatic broadcast-quality audio. A middle-aged male radio show presenter, with a vibrant, friendly, and engaging voice. His tone is lively and expressive, driving the show at a fast, varied, and often spontaneous pace, typically with a modern, neutral American accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/19_radio-show-presenter.mp3,https://s3.renderplatform.com/user-assets/preview/gr_94bff88b9d5044deaf07805ddfb47641.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0a67082209c041a4ac7aedf3cfa24856.mp3,"Middle-aged, Male",
Audiobook General Narrator (Middle-aged Female),"Pristine studio-quality audio. A versatile middle-aged female general audiobook narrator, with a warm, clear, and engaging voice. Her tone is adaptable and expressive, shifting with characters and mood, narrating at a natural, varied pace, consistently with a neutral accent.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/20_audiobook-general-narrator.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e1d72b4f036b4bbf8b9c552bbff72180.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f878fd965e2c4eadabd98ee36482f672.mp3,"Middle-aged, Female",
Silly Clown,"High-energy, bouncy voice with playful giggles and exaggerated phrasing. Bright, cheerful tone with quick, comedic pacing and big, animated emphasis.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_silly-clown.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3445f64b9df7452f8d829e12b962ee04.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d78e4b3c698e491494a80895b8d68b24.mp3,neutral,
Kindergarten Teacher (Middle-aged Female),"Warm, patient, and encouraging middle-aged female voice with clear articulation. Gentle, nurturing tone at a steady, reassuring pace ideal for young listeners.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_kindergarten-teacher.mp3,https://s3.renderplatform.com/user-assets/preview/gr_68cdf6f64405460280df9094f2fbde5f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5441be5878784ac5abe8e650e6d2881b.mp3,"Middle-aged, Female",
Curious Monkey,"Excited, chittering delivery with quick, inquisitive bursts. Mischievous and playful tone; lively tempo with delighted squeaks and gasps.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_curious-monkey.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2071096c91fc45d1ad6e681ec027eef5.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9c21e6826c99434ebdee7f84b11f91c2.mp3,neutral,
Cartoon Superhero,"Bold, heroic delivery with confident projection. Upbeat, can-do tone; crisp diction; energetic pace that builds to inspiring punch lines.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_cartoon-superhero.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5fb2ee8f489240e6838122707541d291.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d01af4df661a42baa4d8b37efa3196ca.mp3,neutral,
Sleepy Turtle,"Soft, slow, and cozy voice with long, dreamy pauses. Calm, soothing tone with gentle rises and falls, ideal for bedtime stories.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_sleepy-turtle.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d2fbe126d2cb405887e10834b57216e9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_61277d33f16f4c889d6b8ac7351fbcf7.mp3,neutral,
Energetic Puppy,"Bouncy, wagging excitement in every word. Quick, panting rhythm with happy yips in the tone; eager, friendly, and lovable.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_energetic-puppy.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f036b19ccd42443198e8c711b62f01c9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b89f73c43f244bd7a48c13f395c23381.mp3,neutral,
Wise Old Owl,"Measured, thoughtful cadence with a calm, scholarly tone. Warm bass resonance, careful pauses, and a kindly teacher vibe.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/07_wise-old-owl.mp3,https://s3.renderplatform.com/user-assets/preview/gr_339ce4e2feec4c89b22d921562b87659.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_dc84d0ce25ec408a9b0cf2e57b6ba050.mp3,neutral,
Cheerful Robot Toy,"Clean, slightly synthetic brightness with upbeat beeps in the rhythm. Friendly monotone lilt, precise articulation, and playful charm.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/08_cheerful-robot-toy.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3984ce56527242af8dec355c7b206182.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_38b691a9cae04203b3908f6871d06915.mp3,neutral,
Tiny Mouse,"Small, squeaky voice with delicate consonants. Shy but enthusiastic tone; quick little phrases and gentle, whispery giggles.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/09_tiny-mouse.mp3,https://s3.renderplatform.com/user-assets/preview/gr_df2385057bec4a139af2c3e5a6cb499a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_92b5d955b7ee463aab18df5ab4dc5f95.mp3,neutral,
Sparkly Princess,"Light, graceful soprano with gentle sparkle. Kind, optimistic tone; elegant phrasing and a warm, magical cadence.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/10_sparkly-princess.mp3,https://s3.renderplatform.com/user-assets/preview/gr_32eff5eded3b454f8435ee862f7f07a5.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a4da9cb9da094501ae2a105af25dbd8c.mp3,neutral,
Pirate Parrot,"Loud, squawky bursts with playful mimicry. Brisk, choppy rhythm; cheeky exclamations and sing-songy pirate flair.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/11_pirate-parrot.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c9861a19188344289f2e814cfb8d40bf.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0d76f50e1e3a4b6db8f9a727fd889d2f.mp3,neutral,
Ice Cream Truck Driver,"Sunny, welcoming tone with a friendly street-side vibe. Clear, chatty pacing that sounds inviting and upbeat.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/13_ice-cream-truck-driver.mp3,https://s3.renderplatform.com/user-assets/preview/gr_148b1e6dc9c541ea8f68b671e6cb7d19.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_200fab925b8c439bbc0244a4adfbc197.mp3,neutral,
Circus Ringmaster,"Grand, booming showtime delivery with flourish. Crisp, theatrical diction and rising cadence that announces wonder.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/14_circus-ringmaster.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9d0af29f16e64d9ca149c8a713321eef.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e27fbc7739fe417ca21589b05ff9bb76.mp3,neutral,
Teddy Bear Friend,"Soft, fuzzy warmth with comforting phrasing. Slow, caring rhythm that feels safe, snuggly, and reassuring.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/15_teddy-bear-friend.mp3,https://s3.renderplatform.com/user-assets/preview/gr_df825d5f89cf4e19ac8bcd0e82d49aaa.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_069687ec0ec24b33abec65387973f681.mp3,neutral,
Cackling Witch,"Raspy, mischievous voice with playful cackles. Dramatic pauses and swooping emphasis; spooky but kid-friendly.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_cackling-witch.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a5422e9611a44b8fbf9ceeff93e9be85.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_811b7f783c2f4207a5578fd54a9f4048.mp3,neutral,
Sleepy Cloud,"Airy, floating softness with a hush in the tone. Slow, drifting cadence that feels light, dreamy, and relaxing.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_sleepy-cloud.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1707a5d41f224324b95831f610632e2f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_ee971da5efc44b82beb679032e3dd79f.mp3,neutral,
Playful Squirrel,"Quick, chattering delivery with bright, nutty excitement. Rapid bursts, perky pitch, and a cheerful scamper in the rhythm.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/18_playful-squirrel.mp3,https://s3.renderplatform.com/user-assets/preview/gr_82134920d8414598aea8d85eb6011961.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_974fff57a6fe42a888f8464848411a8f.mp3,neutral,
Singing Mermaid,"Shimmering, lilting voice with gentle musicality. Calm, flowing cadence with oceanic ease and soothing warmth.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/19_singing-mermaid.mp3,https://s3.renderplatform.com/user-assets/preview/gr_13b9da3d4ce9486daf0b63433b8b8bfe.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_072976b3b1664b028e65141d0490df31.mp3,neutral,
Mischievous Elf,"Sprightly, twinkly tone with quick, clever snaps of emphasis. Nimble pacing with impish charm and whispery asides.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/20_mischievous-elf.mp3,https://s3.renderplatform.com/user-assets/preview/gr_37496b537c324631b39a08a3238c51c6.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_c527e9551ab34bc6bde127d55714263d.mp3,neutral,
1920s boxing announcer (Middle-aged Male),"Perfect studio-quality audio featuring a middle-aged male announcer with a booming, slightly raspy, and incredibly energetic voice, embodying the classic radio sound of the 1920s. He speaks with a distinct, slightly exaggerated Mid-Atlantic American accent at a rapid-fire, breathless pace, hyping every moment with unparalleled enthusiasm.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_1920s-boxing-announcer-with-rapid-fire-excitement.mp3,https://s3.renderplatform.com/user-assets/preview/gr_dad1133c693b4c73a000a571ed80b64d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_29532fb4131b4420a975223d708322b8.mp3,"Middle-aged, Male",
Calm documentary narrator with gravitas (Middle-aged Male),"Pristine studio-quality audio of a middle-aged male narrator whose voice is deep, smooth, and profoundly resonant, imbuing every word with calm authority and significant gravitas. He speaks with a clear, neutral Standard American accent at a slow, deliberate, and measured pace, perfect for explaining complex subjects with serene confidence.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_calm-documentary-narrator-with-gravitas.mp3,https://s3.renderplatform.com/user-assets/preview/gr_42e034534d794377a7e8d054b4f64645.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a4868fdfdfd548c8a4f87af0e2b91e6d.mp3,"Middle-aged, Male",
Motivational coach barking encouragement (Middle-aged Male),"Excellent studio-quality recording of a middle-aged male voice, delivering powerful and enthusiastic encouragement with a strong, resonant, and often booming timbre. The speaker uses a clear Standard American accent, speaking at a fast, energetic, and forceful pace, designed to inspire and command action.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_motivational-coach-barking-encouragement.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b7911d2473944bf690679e530fad7dfa.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0f28a89a2fc74688b4541b8ee28ce38a.mp3,"Middle-aged, Male",
Talk-show host (Middle-aged Male),"Broadcast-quality studio recording of a young adult to middle-aged male voice, possessing a warm, smooth, and inherently engaging timbre, perfectly suited for witty banter and lighthearted humor. The host speaks with a natural Standard American accent at a conversational, flowing pace, with expertly timed pauses that amplify their charm and comedic delivery.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_talk-show-host-with-charm-and-humor.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3aa036ba5ef44b679c1938ea4a8dc3fb.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1fa088e8cec045e88938e5024624b573.mp3,"Middle-aged, Male",
